,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1689,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,7250,2,-100,-1.36,7350,7440,7190,14042,102153750,73831100000,10183600,KSQ
1690,011390,KR7011390002,부산산업,KOSPI,,69700,2,-900,-1.27,70200,70400,68600,6840,475130100,73603200000,1056000,STK
1691,004910,KR7004910006,조광페인트,KOSPI,,5750,2,-120,-2.04,5910,5910,5710,43540,250620820,73600000000,12800000,STK
1692,101140,KR7101140002,인바이오젠,KOSPI,,7320,1,170,2.38,7150,7450,6900,46347,331845660,73523661120,10044216,STK
1693,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3750,2,-60,-1.57,3830,3830,3700,3105,11611270,73523538750,19606277,KSQ
1694,420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,12570,2,-600,-4.56,13310,13780,12000,277426,3600839185,73502861310,5847483,KSQ
1695,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3245,2,-205,-5.94,3450,3450,3225,129610,425997740,73287380705,22584709,KSQ
1696,013870,KR7013870001,지엠비코리아,KOSPI,,3840,1,55,1.45,3770,3885,3750,30830,117188175,73237555200,19072280,STK
1697,314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,2355,2,-10,-0.42,2405,2440,2330,89185,210941967,73206387825,31085515,KSQ
1698,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3015,1,30,1.01,2995,3020,2955,212503,634788839,73169232030,24268402,KSQ
1699,457370,KR7457370005,한켐,KOSDAQ,중견기업부,9100,1,30,0.33,9140,9230,8950,56065,510207365,73046919400,8027134,KSQ
1700,464280,KR7464280007,티디에스팜,KOSDAQ,중견기업부,13200,2,-260,-1.93,13470,13500,13170,35399,470334735,72996000000,5530000,KSQ
1701,187660,KR7187660006,현대ADM,KOSDAQ,중견기업부,1695,2,-115,-6.35,1810,1810,1692,665309,1144873360,72866658405,42989179,KSQ
1702,052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,6430,2,-90,-1.38,6550,6550,6420,9727,62787890,72856002340,11330638,KSQ
1703,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,4725,2,-35,-0.74,4760,4760,4700,6370,30107687,72765000000,15400000,KSQ
1704,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2315,1,10,0.43,2300,2340,2250,117436,269791760,72742816645,31422383,KSQ
1705,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,2600,1,5,0.19,2590,2670,2520,69724,182425420,72710630200,27965627,KSQ
1706,000230,KR7000230003,일동홀딩스,KOSPI,,6300,2,-60,-0.94,6350,6550,6250,39652,253266530,72704520000,11540400,STK
1707,004960,KR7004960001,한신공영,KOSPI,,6280,2,-10,-0.16,6290,6300,6200,10613,66184105,72664008560,11570702,STK
1708,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,10310,1,60,0.59,10150,10450,10100,11039,112939090,72508147380,7032798,KSQ
1709,101170,KR7101170009,우림피티에스,KOSDAQ,우량기업부,5370,1,10,0.19,5350,5390,5230,96766,514081650,72495000000,13500000,KSQ
1710,093240,KR7093240000,형지엘리트,KOSPI,,1900,2,-185,-8.87,1998,2055,1900,1653874,3240912966,72314359100,38060189,STK
1711,036670,KR7036670008,KCI,KOSDAQ,우량기업부,6410,2,-40,-0.62,6400,6450,6370,3479,22234310,72240700000,11270000,KSQ
1712,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7410,2,-90,-1.2,7480,7630,7300,28829,215104000,72237096360,9748596,KSQ
1713,031820,KR7031820004,콤텍시스템,KOSPI,,596,1,1,0.17,595,605,588,153934,91692201,72146673736,121051466,STK
1714,373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,803,1,17,2.16,780,812,715,1205681,939891465,72054119071,89731157,KSQ
1715,347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2180,1,20,0.93,2170,2190,2135,22146,47872738,71950847680,33004976,KSQ
1716,296160,KR7296160005,프로젠,KONEX,일반기업부,5070,2,-10,-0.2,5180,5180,5000,1772,8980380,71919105960,14185228,KNX
1717,101330,KR7101330009,모베이스,KOSDAQ,우량기업부,3105,2,-75,-2.36,3190,3190,3105,52901,165219468,71871525045,23147029,KSQ
1718,237820,KR7237820006,플레이디,KOSDAQ,중견기업부,5600,2,-80,-1.41,5700,5700,5550,42075,235425630,71831984000,12827140,KSQ
1719,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2990,2,-25,-0.83,2980,3000,2940,151748,449811937,71698582410,23979459,KSQ
1720,013700,KR7013700000,까뮤이앤씨,KOSPI,,1199,2,-16,-1.32,1200,1220,1175,182316,216867662,71641245170,59750830,STK
1721,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,6030,2,-10,-0.17,6040,6070,5895,6238,37034315,71399324520,11840684,KSQ
1722,024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,2045,2,-40,-1.92,2150,2150,2030,432558,898350005,71389311955,34909199,KSQ
1723,210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,3025,1,205,7.27,2835,3045,2760,352625,1044761011,71337380125,23582605,KSQ
1724,129260,KR7129260006,인터지스,KOSPI,,2395,2,-60,-2.44,2455,2455,2370,107733,257652113,71246158230,29747874,STK
1725,117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),1159,2,-3,-0.26,1160,1172,1155,84085,97836750,71156435279,61394681,KSQ
1726,317850,KR7317850006,대모,KOSDAQ,벤처기업부,8540,2,-170,-1.95,8710,8720,8450,40187,344238665,71090546800,8324420,KSQ
1727,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,5310,1,40,0.76,5270,5540,5270,46243,249685380,70807464090,13334739,KSQ
1728,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,7220,2,-150,-2.04,7200,7430,7010,122825,881660835,70792100000,9805000,KSQ
1729,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,3900,2,-20,-0.51,3900,3960,3875,27124,105708445,70788237000,18150830,KSQ
1730,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1754,2,-5,-0.28,1745,1755,1744,23606,41259916,70760273174,40342231,KSQ
1731,011230,KR7011230000,삼화전자,KOSPI,,4185,2,-165,-3.79,4350,4390,4105,505759,2142442460,70737799500,16902700,STK
1732,289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,1312,2,-21,-1.58,1330,1333,1304,209016,274702988,70681500640,53873095,KSQ
1733,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2590,2,-80,-3.0,2660,2660,2585,29809,77730415,70647168410,27276899,KSQ
1734,102280,KR7102280005,쌍방울,KOSPI,,13450,0,0,0.0,0,0,0,0,0,70637274900,5251842,STK
1735,299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,3340,2,-185,-5.25,3525,3525,3310,415620,1410422799,70483943180,21102977,KSQ
1736,340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,2060,2,-130,-5.94,2175,2225,1960,358774,739917267,70461167000,34204450,KSQ
1737,037440,KR7037440005,희림,KOSDAQ,우량기업부,5050,1,40,0.8,5020,5110,4985,68592,345757670,70308498750,13922475,KSQ
1738,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1750,2,-13,-0.74,1810,1839,1750,308442,551640901,70241197250,40137827,KSQ
1739,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,4330,2,-75,-1.7,4430,4430,4330,56841,248635145,70229915400,16219380,KSQ
1740,032940,KR7032940009,원익,KOSDAQ,우량기업부,3855,1,95,2.53,3745,3875,3740,100306,384636463,70134901650,18193230,KSQ
1741,044060,KR7044060002,조광ILI,KOSDAQ,관리종목(소속부없음),732,0,0,0.0,0,0,0,0,0,70075958688,95732184,KSQ
1742,03473K,KR703473K016,SK우,KOSPI,,123500,2,-500,-0.4,123000,124800,122300,828,101913400,69917672500,566135,STK
1743,251630,KR7251630000,브이원텍,KOSDAQ,우량기업부,4385,2,-5,-0.11,4390,4430,4340,19220,84142550,69909555110,15942886,KSQ
1744,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1443,1,7,0.49,1435,1469,1427,83337,120009829,69739560852,48329564,KSQ
1745,203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,69648384900,15739748,KSQ
1746,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
1747,092440,KR7092440007,기신정기,KOSPI,,2375,2,-10,-0.42,2380,2415,2355,23636,56166925,69350000000,29200000,STK
1748,015710,KR7015710007,코콤,KOSDAQ,중견기업부,3955,2,-10,-0.25,3970,4030,3915,49857,197659084,69333127500,17530500,KSQ
1749,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1195,2,-11,-0.91,1206,1206,1189,73702,87775278,69306501040,57997072,KSQ
1750,007980,KR7007980006,TP,KOSPI,,1353,2,-11,-0.81,1364,1365,1336,126216,169461396,69239950890,51175130,STK
1751,229500,KR7229500004,노브메타파마,KONEX,일반기업부,6120,1,380,6.62,5850,6120,5600,8966,52650240,69218589240,11310227,KNX
1752,059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,6210,2,-220,-3.42,6430,6430,6200,158353,992191030,69184361790,11140799,KSQ
1753,460470,KR7460470008,아이빔테크놀로지,KOSDAQ,기술성장기업부,4585,2,-260,-5.37,4810,4920,4505,179889,838838525,69161836450,15084370,KSQ
1754,016880,KR7016880007,웅진,KOSPI,,864,1,7,0.82,855,882,855,126225,109175409,69056997120,79927080,STK
1755,064240,KR7064240005,홈캐스트,KOSDAQ,우량기업부,1970,2,-110,-5.29,2075,2100,1970,94552,191723302,69024883640,35038012,KSQ
1756,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,1862,3,0,0.0,1865,1865,1850,4725,8773047,68990473944,37051812,KSQ
1757,391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,1637,2,-43,-2.56,1667,1678,1630,58943,97061231,68860545782,42065086,KSQ
1758,227420,KR7227420007,도부,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,68784474080,38044510,KNX
1759,090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,1492,2,-3,-0.2,1480,1508,1470,275507,408300655,68757469740,46084095,KSQ
1760,066130,KR7066130006,하츠,KOSDAQ,우량기업부,5370,1,10,0.19,5350,5390,5250,30017,159026760,68736000000,12800000,KSQ
1761,027580,KR7027580000,상보,KOSDAQ,우량기업부,1159,2,-11,-0.94,1160,1180,1146,292436,338290153,68591102361,59181279,KSQ
1762,246720,KR7246720007,아스타,KOSDAQ,벤처기업부,5050,2,-140,-2.7,5160,5200,5050,4196,21362640,68514865000,13567300,KSQ
1763,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,9400,2,-180,-1.88,9580,9630,9290,35271,330538860,68501005400,7287341,KSQ
1764,357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,6100,2,-50,-0.81,6150,6150,5970,11025,66684230,68443610400,11220264,KSQ
1765,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4345,2,-5,-0.11,4345,4355,4335,2068,8989863,68229057050,15702890,KSQ
1766,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,9400,1,990,11.77,8410,9460,8310,284800,2599155185,68142245000,7249175,KSQ
1767,474610,KR7474610003,RF시스템즈,KOSDAQ,벤처기업부,5270,2,-300,-5.39,5450,5580,5060,594443,3164038675,68114028010,12924863,KSQ
1768,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,2515,2,-30,-1.18,2545,2570,2480,16245,40687363,67979906760,27029784,KSQ
1769,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1035,2,-20,-1.9,1054,1054,1025,102466,105660851,67817676375,65524325,KSQ
1770,033170,KR7033170002,시그네틱스,KOSDAQ,우량기업부,791,2,-8,-1.0,800,805,785,219370,173788331,67811100329,85728319,KSQ
1771,206400,KR7206400004,베노티앤알,KOSDAQ,중견기업부,1807,1,67,3.85,1736,1820,1704,127189,226855048,67780855506,37510158,KSQ
1772,009730,KR7009730003,이렘,KOSDAQ,중견기업부,1112,1,4,0.36,1098,1126,1050,813859,887034972,67766347520,60940960,KSQ
1773,002140,KR7002140002,고려산업,KOSPI,,2715,2,-5,-0.18,2740,2745,2660,212041,573420596,67710538875,24939425,STK
1774,065530,KR7065530008,와이어블,KOSDAQ,중견기업부,1280,2,-3,-0.23,1283,1283,1271,7472,9544525,67660800000,52860000,KSQ
1775,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),3515,2,-105,-2.9,3675,3675,3505,43446,154311985,67614726295,19236053,KSQ
1776,006805,KR7006801005,미래에셋증권우,KOSPI,,4800,1,5,0.1,4800,4820,4750,51539,246288217,67563600000,14075750,STK
1777,025750,KR7025750001,한솔홈데코,KOSPI,,838,1,16,1.95,824,839,812,235801,194644163,67513594862,80565149,STK
1778,223250,KR7223250002,드림씨아이에스,KOSDAQ,벤처기업부,2835,1,20,0.71,2820,2900,2815,71757,204218115,67471083540,23799324,KSQ
1779,208860,KR7208860007,엔지스테크널러지,KOSDAQ,관리종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,67316270805,30528921,KSQ
1780,450330,KR7450330006,하스,KOSDAQ,기술성장기업부,8570,1,80,0.94,8450,8630,8300,37531,316830965,67154597130,7836009,KSQ
1781,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,991,1,7,0.71,998,998,980,34460,33962244,67120764958,67730338,KSQ
1782,085310,KR7085310001,엔케이,KOSPI,,850,2,-10,-1.16,858,858,838,156156,131976047,67048273700,78880322,STK
1783,091090,KR7091090001,세원이앤씨,KOSPI,,1270,0,0,0.0,0,0,0,0,0,66998498210,52754723,STK
1784,462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,7730,2,-250,-3.13,8200,8290,7640,70066,548410730,66870181550,8650735,KSQ
1785,481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,1538,2,-10,-0.65,1548,1549,1533,89379,137315726,66868647232,43477664,STK
1786,357250,KR7357250000,미래에셋맵스리츠,KOSPI,,2670,3,0,0.0,2660,2685,2645,32732,87221827,66736930350,24995105,STK
1787,055490,KR7055490007,테이팩스,KOSPI,,13990,2,-70,-0.5,14060,14060,13570,5621,77072365,66727403500,4769650,STK
1788,010660,KR7010660009,화천기계,KOSPI,,3030,2,-25,-0.82,3050,3065,2990,109114,329541775,66660000000,22000000,STK
1789,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,572,2,-86,-13.07,659,677,526,4995949,2904760024,66609530988,116450229,KSQ
1790,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,9860,3,0,0.0,9840,9920,9770,30020,295738570,66562227380,6750733,KSQ
1791,212560,KR7212560007,네오오토,KOSDAQ,우량기업부,8430,2,-140,-1.63,8570,8790,8400,32237,273340830,66385938090,7874963,KSQ
1792,004450,KR7004450003,삼화왕관,KOSPI,,30750,2,-100,-0.32,31000,31100,30550,732,22499100,66247154250,2154379,STK
1793,005750,KR7005750005,대림B&Co,KOSPI,,3970,2,-5,-0.13,4000,4025,3920,17904,70701235,66188792800,16672240,STK
1794,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,6310,2,-30,-0.47,6270,6460,6240,22124,140029790,66077310400,10471840,KSQ
1795,011320,KR7011320009,유니크,KOSDAQ,우량기업부,3420,2,-75,-2.15,3450,3465,3400,50688,173472830,66076776900,19320695,KSQ
1796,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4400,2,-85,-1.9,4485,4485,4310,22695,100112520,65873526400,14971256,KSQ
1797,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,2395,1,30,1.27,2365,2430,2340,55849,133010058,65741518970,27449486,KSQ
1798,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2190,2,-15,-0.68,2205,2220,2185,23924,52522117,65723161440,30010576,KSQ
1799,466410,KR7466410008,사이냅소프트,KOSDAQ,벤처기업부,13020,2,-110,-0.84,13000,13330,12980,32224,422738000,65582039460,5037023,KSQ
1800,001275,KR7001271006,부국증권우,KOSPI,,21850,2,-50,-0.23,21950,21950,21850,789,17258850,65550000000,3000000,STK
1801,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,2035,1,30,1.5,1967,2090,1966,341151,691374193,65453269915,32163769,KSQ
1802,032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,4695,1,5,0.11,4700,4700,4625,3473,16179375,65408904255,13931609,KSQ
1803,009180,KR7009180001,한솔로지스틱스,KOSPI,,2315,1,10,0.43,2325,2325,2275,64676,148204379,65180734875,28155825,STK
1804,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3340,2,-15,-0.45,3385,3385,3250,19358,64249962,65044355720,19474358,KSQ
1805,357880,KR7357880004,SKAI,KOSDAQ,기술성장기업부,1917,2,-128,-6.26,2090,2090,1900,775048,1522164625,65029831236,33922708,KSQ
1806,078935,KR7078931003,GS우,KOSPI,,36400,1,50,0.14,36450,36450,36200,17278,628340225,64967666400,1784826,STK
1807,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1064,2,-36,-3.27,1100,1100,1060,272559,291655337,64906329096,61002189,KSQ
1808,403490,KR7403490006,우듬지팜,KOSDAQ,벤처기업부,1433,2,-9,-0.62,1446,1447,1421,203781,291711941,64789460912,45212464,KSQ
1809,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,1989,2,-3,-0.15,2025,2025,1956,95578,188794565,64747640529,32552861,KSQ
1810,003560,KR7003560000,IHQ,KOSPI,,10760,0,0,0.0,0,0,0,0,0,64669472240,6010174,STK
1811,054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,4970,1,55,1.12,4905,5010,4865,112839,557631087,64610000000,13000000,KSQ
1812,171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,4500,1,110,2.51,4365,5050,4365,5983036,28746659991,64344384000,14298752,KSQ
1813,000890,KR7000890004,보해양조,KOSPI,,462,1,20,4.52,445,480,440,1915642,889456385,64273499598,139120129,STK
1814,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,6450,2,-100,-1.53,6590,6590,6400,36563,236730770,64085619750,9935755,KSQ
1815,054930,KR7054930003,유신,KOSDAQ,우량기업부,21350,2,-400,-1.84,21750,21950,21250,7678,164733900,64050000000,3000000,KSQ
1816,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,1786,1,1,0.06,1781,1799,1769,34811,61813945,63972742930,35819005,KSQ
1817,009770,KR7009770009,삼정펄프,KOSPI,,25550,2,-1050,-3.95,26200,26450,25550,10586,275384250,63874259050,2499971,STK
1818,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3360,1,5,0.15,3355,3390,3270,70588,235168057,63840000000,19000000,KSQ
1819,223310,KR7223310004,딥마인드,KOSDAQ,중견기업부,2795,2,-100,-3.45,3000,3150,2550,1550097,4311925118,63836053125,22839375,KSQ
1820,105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,6620,2,-70,-1.05,6700,6830,6580,224890,1504388620,63823486200,9641010,KSQ
1821,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,4945,2,-45,-0.9,4990,5000,4870,14927,73873860,63781584165,12898197,KSQ
1822,004060,KR7004060000,SG세계물산,KOSPI,,315,2,-4,-1.25,320,321,315,270070,85578211,63763862400,202424960,STK
1823,101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,2080,1,10,0.48,2070,2115,2000,180231,366797940,63746032480,30647131,KSQ
1824,377030,KR7377030002,비트맥스,KOSDAQ,기술성장기업부,1712,2,-20,-1.15,1710,1749,1710,112480,193965166,63739852064,37231222,KSQ
1825,024830,KR7024830002,세원물산,KOSDAQ,우량기업부,7630,2,-240,-3.05,7750,8000,7460,35590,271450180,63710500000,8350000,KSQ
1826,037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,4110,2,-25,-0.6,4115,4150,4075,31527,129484568,63581700000,15470000,KSQ
1827,036000,KR7036000008,예림당,KOSDAQ,중견기업부,2760,1,90,3.37,2660,2780,2660,222441,605491100,63574604520,23034277,KSQ
1828,041650,KR7041650003,상신브레이크,KOSPI,,2955,3,0,0.0,2925,2960,2910,29051,85089320,63448134750,21471450,STK
1829,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,3335,1,5,0.15,3305,3360,3275,25049,82806217,63307581305,18982783,KSQ
1830,219750,KR7219750007,한국비티비,KOSDAQ,관리종목(소속부없음),967,0,0,0.0,0,0,0,0,0,63267797795,65426885,KSQ
1831,332370,KR7332370006,아이디피,KOSDAQ,중견기업부,4765,1,25,0.53,4730,4765,4685,11749,55627555,63249304390,13273726,KSQ
1832,010240,KR7010240000,흥국,KOSDAQ,우량기업부,5130,2,-70,-1.35,5150,5150,5070,12199,62292020,63215430480,12322696,KSQ
1833,004590,KR7004590006,한국가구,KOSDAQ,우량기업부,4205,2,-35,-0.83,4225,4225,4175,11470,48055075,63075000000,15000000,KSQ
1834,003010,KR7003010006,혜인,KOSPI,,4960,2,-40,-0.8,5040,5040,4925,48868,242503870,63055225120,12712747,STK
1835,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,6280,1,110,1.78,6150,6470,6050,138455,868916170,63047771120,10039454,KSQ
1836,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,4965,2,-30,-0.6,4960,4980,4890,7111,35077112,62746686930,12637802,KSQ
1837,002760,KR7002760007,보락,KOSPI,,1047,2,-8,-0.76,1067,1067,1042,245439,257584687,62715300000,59900000,STK
1838,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,2220,2,-30,-1.33,2240,2275,2220,39479,88777110,62586426480,28192084,KSQ
1839,180060,KR7180060006,탑선,KONEX,일반기업부,6690,1,10,0.15,6790,6990,6500,1152,7617700,62535885540,9347666,KNX
1840,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,8100,2,-410,-4.82,8460,9020,8100,167655,1418856170,62202880800,7679368,KSQ
1841,043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,546,2,-9,-1.62,555,557,540,635139,345523063,61911735522,113391457,KSQ
1842,456570,KR7456570001,아이엠지티,KONEX,일반기업부,12450,2,-250,-1.97,12100,12990,12100,1219,14912610,61764263250,4960985,KNX
1843,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,10290,2,-600,-5.51,10440,10740,10290,63035,662636120,61740000000,6000000,KSQ
